trial_index,trial_start_time,trial_start_tracker_time,speed,coherence,direction,saccade_rt,saccade_duration,correct,saccade_x,saccade_y,saccade_start_x,saccade_start_y,stim_x,stim_y,fix_onset,fix_onset_tracker,stim_onset,stim_onset_tracker,stim_offset,stim_offset_tracker,saccade_onset,saccade_onset_tracker,fix_x,fix_y
88,1758917204.0844223,267027304.0,16,0.35,90,289.0489101409912,0.0053441524505615234,1,-146.5,181.39999389648438,-105.9000244140625,-136.5,-200.15066666666664,160.12053333333333,1758917204.3735597,267027810.0,1758917205.3576825,267028577.0,1758917205.6563902,267028876.0,1758917205.6467314,267028866.0,0.0,0.0
89,1758917208.2770963,267031497.0,16,0.6,270,287.6393795013428,0.004387617111206055,1,-232.70001220703125,223.10000610351562,-140.79998779296875,-135.70001220703125,-200.15066666666664,160.12053333333333,1758917208.5188513,267031956.0,1758917209.3292866,267032549.0,1758917209.626801,267032847.0,1758917209.616926,267032837.0,0.0,0.0
90,1758917212.1413639,267035361.0,16,0.1,270,332.5023651123047,0.00495457649230957,1,-207.29998779296875,187.89999389648438,-138.79998779296875,-142.70001220703125,-200.15066666666664,160.12053333333333,1758917212.1448355,267035579.0,1758917212.6240137,267035844.0,1758917212.966183,267036186.0,1758917212.956516,267036176.0,0.0,0.0
91,1758917215.6076276,267038828.0,16,0.0,90,222.96500205993652,0.005313396453857422,1,-232.4000244140625,166.10000610351562,-78.20001220703125,-84.29998779296875,-200.15066666666664,160.12053333333333,1758917215.614079,267039045.0,1758917216.3839242,267039604.0,1758917216.6190681,267039839.0,1758917216.6068892,267039827.0,0.0,0.0
92,1758917219.1913154,267042411.0,16,0.0,90,205.9957981109619,-1.0,0,-1.0,-1.0,-72.0,624.5999755859375,-200.15066666666664,160.12053333333333,1758917219.4615211,267042839.0,1758917220.1603348,267043380.0,-1.0,-1.0,1758917220.3663306,267043586.0,0.0,0.0
93,1758917222.5325437,267045752.0,16,0.2,90,221.64392471313477,0.0045928955078125,1,-154.5,110.39999389648438,-77.4000244140625,-61.79998779296875,-200.15066666666664,160.12053333333333,1758917222.7983956,267046230.0,1758917223.4441183,267046664.0,1758917223.6757958,267046896.0,1758917223.6657622,267046886.0,0.0,0.0
94,1758917226.2458858,267049466.0,16,0.1,270,234.30943489074707,0.005522489547729492,1,-220.4000244140625,188.79998779296875,-154.5,-117.5,-200.15066666666664,160.12053333333333,1758917226.707099,267050145.0,1758917227.5812843,267050801.0,1758917227.8256745,267051046.0,1758917227.8155937,267051036.0,0.0,0.0
95,1758917230.504111,267053724.0,16,0.6,270,229.8285961151123,0.00573277473449707,1,-188.0999755859375,175.29998779296875,-95.4000244140625,-87.79998779296875,-200.15066666666664,160.12053333333333,1758917230.5105805,267053940.0,1758917231.1957273,267054416.0,1758917231.4360547,267054656.0,1758917231.425556,267054646.0,0.0,0.0
96,1758917234.1540697,267057374.0,16,0.6,270,195.92022895812988,0.004960536956787109,1,-192.70001220703125,182.60000610351562,-126.79998779296875,-98.60000610351562,-200.15066666666664,160.12053333333333,1758917234.5559835,267057985.0,1758917235.2795184,267058499.0,1758917235.4858537,267058705.0,1758917235.4754386,267058695.0,0.0,0.0
97,1758917238.0536354,267061274.0,16,0.0,90,298.34651947021484,0.005048990249633789,1,-187.5,177.0,-131.79998779296875,-96.89999389648438,-200.15066666666664,160.12053333333333,1758917238.3059685,267061728.0,1758917238.8769476,267062097.0,1758917239.18552,267062405.0,1758917239.1752942,267062395.0,0.0,0.0
98,1758917241.8380642,267065057.0,16,0.6,90,220.41845321655273,0.005022525787353516,1,-161.5999755859375,190.29998779296875,-66.20001220703125,-100.10000610351562,-200.15066666666664,160.12053333333333,1758917241.8435223,267065270.0,1758917242.575246,267065795.0,1758917242.8052237,267066025.0,1758917242.7956645,267066015.0,0.0,0.0
99,1758917245.352746,267068573.0,16,0.1,270,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-200.15066666666664,160.12053333333333,1758917245.7513795,267069185.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0
100,1758917248.1727166,267071393.0,16,0.0,90,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-200.15066666666664,160.12053333333333,1758917248.4002116,267071838.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0
101,1758917251.2615736,267074481.0,16,0.1,270,310.2543354034424,0.004959821701049805,1,-140.29998779296875,85.0,-140.29998779296875,-85.0,-200.15066666666664,160.12053333333333,1758917251.3777761,267074810.0,1758917251.9747245,267075195.0,1758917252.2948987,267075409.0,1758917252.2849789,267075399.0,0.0,0.0
102,1758917254.905162,267078125.0,16,0.2,90,260.317325592041,0.0048410892486572266,1,-176.9000244140625,163.60000610351562,-92.20001220703125,-87.70001220703125,-200.15066666666664,160.12053333333333,1758917255.080192,267078508.0,1758917255.6750486,267078895.0,1758917255.9450092,267079165.0,1758917255.935366,267079155.0,0.0,0.0
103,1758917258.6325526,267081852.0,16,0.0,270,351.4139652252197,0.005419731140136719,1,-212.70001220703125,197.10000610351562,-174.9000244140625,-132.39999389648438,-200.15066666666664,160.12053333333333,1758917258.798907,267082234.0,1758917259.6331973,267082853.0,1758917259.9945066,267083215.0,1758917259.9846113,267083205.0,0.0,0.0
104,1758917262.5856254,267085805.0,16,0.2,90,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-200.15066666666664,160.12053333333333,1758917262.9315777,267086365.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0
105,1758917265.5763125,267088796.0,16,0.1,270,215.64126014709473,0.005683422088623047,1,-176.0999755859375,155.39999389648438,-103.0,-95.20001220703125,-200.15066666666664,160.12053333333333,1758917266.0157416,267089450.0,1758917266.7887344,267090009.0,1758917267.0143824,267090235.0,1758917267.0043757,267090225.0,0.0,0.0
106,1758917269.6673512,267092887.0,16,0.1,90,302.3502826690674,0.00493931770324707,1,-158.9000244140625,141.60000610351562,-50.20001220703125,-74.89999389648438,-200.15066666666664,160.12053333333333,1758917269.8644843,267093297.0,1758917270.7323892,267093952.0,1758917271.044747,267094264.0,1758917271.0347395,267094255.0,0.0,0.0
107,1758917273.7043657,267096924.0,16,0.1,90,224.25460815429688,0.004992246627807617,1,-179.70001220703125,173.60000610351562,-135.20001220703125,-131.39999389648438,-200.15066666666664,160.12053333333333,1758917273.9480197,267097372.0,1758917274.860256,267098080.0,1758917275.0942163,267098314.0,1758917275.0845106,267098304.0,0.0,0.0
108,1758917277.6935804,267100913.0,16,0.1,90,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-200.15066666666664,160.12053333333333,1758917277.9305563,267101368.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0
109,1758917280.4130228,267103633.0,16,0.1,90,231.7371368408203,0.004614591598510742,1,-185.29998779296875,200.10000610351562,-164.0999755859375,-174.5,-200.15066666666664,160.12053333333333,1758917280.8373764,267104259.0,1758917281.6426127,267104863.0,1758917281.8843844,267105104.0,1758917281.8743498,267105094.0,0.0,0.0
110,1758917284.525302,267107745.0,16,0.6,270,225.47626495361328,0.00487828254699707,1,-213.9000244140625,150.39999389648438,-132.5,-101.39999389648438,-200.15066666666664,160.12053333333333,1758917284.8800309,267108312.0,1758917285.6787922,267108899.0,1758917285.9136765,267109134.0,1758917285.9042685,267109124.0,0.0,0.0
111,1758917288.252874,267111473.0,16,0.1,270,315.5839443206787,0.005433797836303711,1,-159.0999755859375,215.79998779296875,-69.70001220703125,-149.39999389648438,-200.15066666666664,160.12053333333333,1758917288.3872094,267111827.0,1758917288.9986968,267112219.0,1758917289.3241754,267112544.0,1758917289.3142807,267112534.0,0.0,0.0
112,1758917291.827824,267115048.0,16,0.2,270,375.71215629577637,0.0053865909576416016,1,-155.5999755859375,134.0,-65.79998779296875,-76.39999389648438,-200.15066666666664,160.12053333333333,1758917292.1355147,267115576.0,1758917292.638238,267115858.0,1758917293.0235198,267116244.0,1758917293.01395,267116234.0,0.0,0.0
113,1758917295.660572,267118880.0,16,0.1,270,307.1777820587158,0.005823850631713867,1,-180.29998779296875,152.29998779296875,-163.5999755859375,-123.29998779296875,-200.15066666666664,160.12053333333333,1758917296.1361017,267119572.0,1758917296.6564817,267119877.0,1758917296.9735284,267120193.0,1758917296.9636595,267120183.0,0.0,0.0
114,1758917299.5286448,267122748.0,16,0.35,270,279.9229621887207,0.0049686431884765625,1,-245.20001220703125,168.89999389648438,-76.5999755859375,-56.100006103515625,-200.15066666666664,160.12053333333333,1758917299.7057803,267123126.0,1758917300.3742332,267123594.0,1758917300.6664553,267123886.0,1758917300.6541562,267123874.0,0.0,0.0
115,1758917303.3357224,267126556.0,16,0.0,90,271.47412300109863,0.005079507827758789,1,-199.0999755859375,135.79998779296875,-147.20001220703125,-122.60000610351562,-200.15066666666664,160.12053333333333,1758917303.7298007,267127158.0,1758917304.2222626,267127442.0,1758917304.5034156,267127723.0,1758917304.4937367,267127714.0,0.0,0.0
116,1758917307.1597939,267130378.0,16,0.2,90,235.66317558288574,0.005505561828613281,1,-176.29998779296875,163.0,-104.20001220703125,-74.79998779296875,-200.15066666666664,160.12053333333333,1758917307.8926957,267131330.0,1758917308.4975429,267131718.0,1758917308.742966,267131963.0,1758917308.733206,267131953.0,0.0,0.0
117,1758917311.3657234,267134585.0,16,0.0,90,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-200.15066666666664,160.12053333333333,1758917311.4984448,267134931.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0
118,1758917314.3962374,267137616.0,16,0.1,90,250.84757804870605,0.004504203796386719,1,-195.0,173.5,-123.20001220703125,-90.29998779296875,-200.15066666666664,160.12053333333333,1758917314.9191084,267138359.0,1758917315.6420534,267138861.0,1758917315.9026556,267139123.0,1758917315.892901,267139113.0,0.0,0.0
119,1758917318.5377653,267141758.0,16,0.0,90,222.25379943847656,0.005461215972900391,1,-180.5999755859375,163.79998779296875,-50.29998779296875,-74.89999389648438,-200.15066666666664,160.12053333333333,1758917318.6750894,267142115.0,1758917319.6407034,267142861.0,1758917319.873079,267143093.0,1758917319.8629572,267143083.0,0.0,0.0
120,1758917322.5338302,267145753.0,16,0.0,270,292.7665710449219,0.004467487335205078,1,-165.5999755859375,184.39999389648438,-59.5,-66.60000610351562,-200.15066666666664,160.12053333333333,1758917322.653622,267146092.0,1758917323.2202132,267146440.0,1758917323.5228994,267146743.0,1758917323.5129797,267146733.0,0.0,0.0
121,1758917326.0600774,267149279.0,16,0.6,270,215.78264236450195,0.005363941192626953,1,-213.0999755859375,159.39999389648438,-107.4000244140625,-89.20001220703125,-200.15066666666664,160.12053333333333,1758917326.3274512,267149767.0,1758917327.1868136,267150407.0,1758917327.412601,267150633.0,1758917327.4025962,267150623.0,0.0,0.0
122,1758917330.0887191,267153308.0,16,0.0,90,228.7120819091797,0.005660295486450195,1,-204.4000244140625,179.0,-144.70001220703125,-101.0,-200.15066666666664,160.12053333333333,1758917330.3473783,267153778.0,1758917330.9441664,267154164.0,1758917331.1829174,267154403.0,1758917331.1728785,267154393.0,0.0,0.0
123,1758917333.7087834,267156928.0,16,0.6,90,295.1664924621582,0.004961729049682617,1,-131.29998779296875,209.79998779296875,-34.29998779296875,-98.70001220703125,-200.15066666666664,160.12053333333333,1758917333.8415208,267157277.0,1758917334.5570323,267157777.0,1758917334.862201,267158082.0,1758917334.8521988,267158072.0,0.0,0.0
124,1758917337.5132573,267160733.0,16,0.2,90,255.85508346557617,0.004323005676269531,1,-154.70001220703125,149.0,-49.79998779296875,-63.100006103515625,-200.15066666666664,160.12053333333333,1758917337.7777083,267161209.0,1758917338.6867154,267161907.0,1758917338.9526834,267162173.0,1758917338.9425704,267162163.0,0.0,0.0
125,1758917341.638667,267164858.0,16,0.6,270,208.75811576843262,0.0055119991302490234,1,-219.70001220703125,159.5,-103.5999755859375,-82.70001220703125,-200.15066666666664,160.12053333333333,1758917341.8089182,267165239.0,1758917342.683051,267165903.0,1758917342.9018097,267166122.0,1758917342.8918092,267166112.0,0.0,0.0
126,1758917345.5919719,267168812.0,16,0.6,270,279.62279319763184,0.005000591278076172,1,-233.0999755859375,130.79998779296875,-82.5999755859375,-72.60000610351562,-200.15066666666664,160.12053333333333,1758917346.013987,267169442.0,1758917346.9120138,267170132.0,1758917347.201567,267170422.0,1758917347.1916366,267170412.0,0.0,0.0
127,1758917349.9921427,267173212.0,16,0.2,270,218.83654594421387,0.0057260990142822266,1,-171.5999755859375,120.60000610351562,-53.20001220703125,-62.20001220703125,-200.15066666666664,160.12053333333333,1758917350.7496302,267174180.0,1758917351.4229712,267174643.0,1758917351.651525,267174872.0,1758917351.6418078,267174862.0,0.0,0.0
128,1758917354.3214238,267177542.0,16,0.2,90,271.1200714111328,0.005999565124511719,1,-167.79998779296875,175.79998779296875,-79.4000244140625,-91.60000610351562,-200.15066666666664,160.12053333333333,1758917354.4923778,267177923.0,1758917355.1504383,267178371.0,1758917355.4317908,267178652.0,1758917355.4215584,267178642.0,0.0,0.0
129,1758917358.1605039,267181381.0,16,0.0,90,263.2632255554199,0.004959583282470703,1,-190.0,180.0,-112.29998779296875,-96.0,-200.15066666666664,160.12053333333333,1758917358.4158328,267181845.0,1758917359.158286,267182379.0,1758917359.4314675,267182652.0,1758917359.4215493,267182642.0,0.0,0.0
130,1758917362.1625535,267185383.0,16,0.35,90,149.79171752929688,-1.0,0,-1.0,-1.0,-33728.0,-33308.0,-200.15066666666664,160.12053333333333,1758917362.5639472,267185992.0,1758917363.481468,267186702.0,-1.0,-1.0,1758917363.6312597,267186845.0,0.0,0.0
131,1758917365.8035383,267189023.0,16,0.6,90,284.0161323547363,0.00572514533996582,1,-201.4000244140625,173.5,-117.9000244140625,-84.5,-200.15066666666664,160.12053333333333,1758917366.0837748,267189517.0,1758917366.6572962,267189877.0,1758917366.9515245,267190171.0,1758917366.9413123,267190161.0,0.0,0.0
132,1758917369.6506226,267192871.0,16,0.0,90,294.28553581237793,0.0046346187591552734,1,-195.0999755859375,160.20001220703125,-150.79998779296875,-100.70001220703125,-200.15066666666664,160.12053333333333,1758917370.0655699,267193502.0,1758917370.727127,267193947.0,1758917371.0315309,267194251.0,1758917371.0214126,267194242.0,0.0,0.0
133,1758917373.6266649,267196847.0,16,0.0,270,148.99134635925293,-1.0,0,-1.0,-1.0,37.79998779296875,376.9000244140625,-200.15066666666664,160.12053333333333,1758917374.0001044,267197435.0,1758917374.7021713,267197922.0,-1.0,-1.0,1758917374.8511627,267198071.0,0.0,0.0
134,1758917377.080693,267200301.0,16,0.35,270,349.75576400756836,0.005840301513671875,1,-197.29998779296875,147.39999389648438,-126.9000244140625,-101.10000610351562,-200.15066666666664,160.12053333333333,1758917377.4580033,267200895.0,1758917378.2309158,267201451.0,1758917378.5910301,267201811.0,1758917378.5806715,267201801.0,0.0,0.0
135,1758917381.241575,267204461.0,16,0.35,270,296.56052589416504,0.005405426025390625,1,-185.9000244140625,199.5,-155.4000244140625,-159.39999389648438,-200.15066666666664,160.12053333333333,1758917381.4095738,267204847.0,1758917382.0650427,267205285.0,1758917382.3747692,267205595.0,1758917382.3616033,267205582.0,0.0,0.0
136,1758917385.0364745,267208257.0,16,0.2,270,224.70974922180176,0.005040884017944336,1,-174.70001220703125,192.89999389648438,-135.20001220703125,-161.29998779296875,-200.15066666666664,160.12053333333333,1758917385.1790895,267208613.0,1758917385.896044,267209116.0,1758917386.1306655,267209351.0,1758917386.1207538,267209341.0,0.0,0.0
137,1758917388.7933452,267212012.0,16,0.6,90,254.30893898010254,0.004083156585693359,1,-172.70001220703125,178.0,-96.5,-114.20001220703125,-200.15066666666664,160.12053333333333,1758917389.126984,267212562.0,1758917389.8262987,267213046.0,1758917390.0906935,267213311.0,1758917390.0806077,267213301.0,0.0,0.0
138,1758917392.6967244,267215915.0,16,0.0,270,215.95358848571777,0.0057981014251708984,1,-212.0,178.5,-149.4000244140625,-132.70001220703125,-200.15066666666664,160.12053333333333,1758917392.9815686,267216421.0,1758917393.8346152,267217055.0,1758917394.0604572,267217280.0,1758917394.0505688,267217271.0,0.0,0.0
139,1758917396.7473216,267219968.0,16,0.1,270,274.3039131164551,0.003476858139038086,1,-200.0,172.0,-169.0999755859375,-122.39999389648438,-200.15066666666664,160.12053333333333,1758917397.1216574,267220561.0,1758917397.7664843,267220987.0,1758917398.0503144,267221271.0,1758917398.0407882,267221261.0,0.0,0.0
140,1758917400.6765022,267223897.0,16,0.2,270,248.66962432861328,0.0048291683197021484,1,-188.79998779296875,182.70001220703125,-116.0999755859375,-116.70001220703125,-200.15066666666664,160.12053333333333,1758917400.8757524,267224315.0,1758917401.4216728,267224642.0,1758917401.680817,267224901.0,1758917401.6703424,267224891.0,0.0,0.0
141,1758917404.3603027,267227580.0,16,0.0,90,200.50811767578125,0.0051419734954833984,1,-207.0,193.10000610351562,-135.29998779296875,-119.60000610351562,-200.15066666666664,160.12053333333333,1758917404.524786,267227957.0,1758917405.1495416,267228368.0,1758917405.3602533,267228580.0,1758917405.3500497,267228570.0,0.0,0.0
142,1758917408.0233061,267231243.0,16,0.35,270,240.16833305358887,0.00458216667175293,1,-206.5999755859375,198.20001220703125,-130.5999755859375,-128.70001220703125,-200.15066666666664,160.12053333333333,1758917408.3367443,267231771.0,1758917409.1496775,267232370.0,1758917409.3997908,267232620.0,1758917409.3898458,267232610.0,0.0,0.0
143,1758917411.9927645,267235213.0,16,0.6,270,301.59854888916016,0.005518436431884766,1,-202.20001220703125,189.79998779296875,-164.0,-159.29998779296875,-200.15066666666664,160.12053333333333,1758917412.307159,267235741.0,1758917412.8180041,267236038.0,1758917413.129628,267236350.0,1758917413.1196027,267236340.0,0.0,0.0
144,1758917415.7965431,267239017.0,16,0.35,270,229.99000549316406,0.005924224853515625,1,-221.0,155.0,-151.0999755859375,-101.70001220703125,-200.15066666666664,160.12053333333333,1758917415.8020542,267239244.0,1758917416.7097337,267239930.0,1758917416.9496436,267240170.0,1758917416.9397237,267240160.0,0.0,0.0
145,1758917419.5686748,267242788.0,16,0.0,90,228.71756553649902,0.005439281463623047,1,-163.79998779296875,159.20001220703125,-56.70001220703125,-84.29998779296875,-200.15066666666664,160.12053333333333,1758917419.8795793,267243313.0,1758917420.711217,267243931.0,1758917420.9494798,267244170.0,1758917420.9399345,267244160.0,0.0,0.0
146,1758917423.5975513,267246818.0,16,0.1,90,247.0238208770752,0.002879619598388672,1,-171.0999755859375,179.39999389648438,-99.29998779296875,-103.60000610351562,-200.15066666666664,160.12053333333333,1758917423.8418436,267247274.0,1758917424.5534687,267247773.0,1758917424.8109848,267248031.0,1758917424.8004925,267248021.0,0.0,0.0
147,1758917427.273363,267250494.0,16,0.1,90,253.22699546813965,0.005323886871337891,1,-221.0999755859375,155.0,-157.9000244140625,-92.0,-200.15066666666664,160.12053333333333,1758917427.4183424,267250853.0,1758917428.147082,267251367.0,1758917428.414383,267251635.0,1758917428.400309,267251621.0,0.0,0.0
148,1758917430.8256555,267254046.0,16,0.2,270,282.5486660003662,0.004960298538208008,1,-217.70001220703125,148.70001220703125,-170.4000244140625,-91.29998779296875,-200.15066666666664,160.12053333333333,1758917430.8276455,267254250.0,1758917431.5868676,267254807.0,1758917431.8793359,267255099.0,1758917431.8694162,267255089.0,0.0,0.0
149,1758917434.4086084,267257629.0,16,0.2,90,235.47697067260742,0.005442380905151367,1,-168.79998779296875,161.20001220703125,-101.70001220703125,-101.39999389648438,-200.15066666666664,160.12053333333333,1758917434.60733,267258047.0,1758917435.3535955,267258574.0,1758917435.5991774,267258820.0,1758917435.5890725,267258809.0,0.0,0.0
150,1758917437.994796,267261215.0,16,0.0,90,238.0061149597168,0.005479335784912109,1,-196.5999755859375,192.79998779296875,-171.4000244140625,-164.79998779296875,-200.15066666666664,160.12053333333333,1758917438.2120152,267261650.0,1758917439.0010993,267262221.0,1758917439.249074,267262469.0,1758917439.2391055,267262459.0,0.0,0.0
151,1758917441.7321217,267264952.0,16,0.2,270,244.51112747192383,0.005926609039306641,1,-211.20001220703125,194.60000610351562,-180.9000244140625,-146.5,-200.15066666666664,160.12053333333333,1758917441.7380815,267265162.0,1758917442.6842532,267265904.0,1758917442.9386845,267266159.0,1758917442.9287643,267266149.0,0.0,0.0
152,1758917445.3626938,267268583.0,16,0.2,90,224.49350357055664,0.00493311882019043,1,-169.0999755859375,161.89999389648438,-53.0999755859375,-69.0,-200.15066666666664,160.12053333333333,1758917445.8629098,267269302.0,1758917446.644011,267269864.0,1758917446.8785262,267270099.0,1758917446.8685045,267270089.0,0.0,0.0
153,1758917449.4001324,267272620.0,16,0.2,90,356.4467430114746,0.004934787750244141,1,-174.79998779296875,221.5,-131.0,-153.29998779296875,-200.15066666666664,160.12053333333333,1758917449.6916072,267273124.0,1758917450.1923501,267273413.0,1758917450.5587142,267273779.0,1758917450.548797,267273769.0,0.0,0.0
154,1758917453.04355,267276264.0,16,0.6,90,239.5341396331787,0.004449605941772461,1,-176.5999755859375,160.5,-75.5999755859375,-86.39999389648438,-200.15066666666664,160.12053333333333,1758917453.1525364,267276592.0,1758917453.9190607,267277139.0,1758917454.1686037,267277389.0,1758917454.1585948,267277379.0,0.0,0.0
155,1758917456.5971322,267279817.0,16,0.1,90,303.62510681152344,0.005162477493286133,1,-187.20001220703125,165.5,-70.29998779296875,-80.5,-200.15066666666664,160.12053333333333,1758917456.7864385,267280221.0,1758917457.394769,267280615.0,1758917457.708273,267280929.0,1758917457.698394,267280919.0,0.0,0.0
156,1758917460.1965988,267283417.0,16,0.0,90,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-200.15066666666664,160.12053333333333,1758917460.5620434,267283998.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0
157,1758917462.6489162,267285869.0,16,0.2,270,260.3447437286377,0.0045163631439208984,1,-186.20001220703125,156.5,-168.5999755859375,-119.20001220703125,-200.15066666666664,160.12053333333333,1758917463.0208652,267286451.0,1758917463.6179807,267286838.0,1758917463.8879042,267287108.0,1758917463.8783255,267287099.0,0.0,0.0
158,1758917466.3582997,267289578.0,16,0.6,90,253.20696830749512,0.0048787593841552734,1,-185.0999755859375,170.5,-94.5999755859375,-103.89999389648438,-200.15066666666664,160.12053333333333,1758917466.546758,267289982.0,1758917467.4648345,267290685.0,1758917467.7281375,267290948.0,1758917467.7180414,267290938.0,0.0,0.0
159,1758917470.1895683,267293410.0,16,0.0,90,216.48144721984863,0.005326986312866211,1,-182.4000244140625,157.20001220703125,-74.20001220703125,-88.39999389648438,-200.15066666666664,160.12053333333333,1758917470.313139,267293746.0,1758917471.1820388,267294402.0,1758917471.4126182,267294633.0,1758917471.3985202,267294619.0,0.0,0.0
160,1758917473.8010035,267297021.0,16,0.35,90,194.3199634552002,0.004457950592041016,1,-177.0,161.70001220703125,-90.5,-86.60000610351562,-200.15066666666664,160.12053333333333,1758917473.9188628,267297357.0,1758917474.743585,267297964.0,1758917474.9478192,267298168.0,1758917474.937905,267298158.0,0.0,0.0
161,1758917477.498041,267300718.0,16,0.0,90,222.28360176086426,0.004029750823974609,1,-175.5,149.39999389648438,-38.79998779296875,-78.0,-200.15066666666664,160.12053333333333,1758917477.630973,267301067.0,1758917478.2156959,267301436.0,1758917478.4477258,267301668.0,1758917478.4379795,267301658.0,0.0,0.0
162,1758917480.8351595,267304055.0,16,0.35,90,261.6243362426758,0.004280567169189453,1,-159.0999755859375,177.5,-37.0999755859375,-74.5,-200.15066666666664,160.12053333333333,1758917480.958634,267304400.0,1758917481.6459627,267304866.0,1758917481.9176638,267305138.0,1758917481.907587,267305128.0,0.0,0.0
163,1758917484.3722928,267307593.0,16,0.2,90,244.02904510498047,0.004811525344848633,1,-177.0999755859375,194.5,-100.5,-116.79998779296875,-200.15066666666664,160.12053333333333,1758917484.5560887,267307992.0,1758917485.1946554,267308415.0,1758917485.4512725,267308671.0,1758917485.4386845,267308659.0,0.0,0.0
164,1758917488.0087192,267311229.0,16,0.2,270,218.69301795959473,0.0038225650787353516,1,-217.20001220703125,201.60000610351562,-63.79998779296875,-87.29998779296875,-200.15066666666664,160.12053333333333,1758917488.1325135,267311573.0,1758917488.9397101,267312160.0,1758917489.1702635,267312390.0,1758917489.1584032,267312379.0,0.0,0.0
165,1758917491.559082,267314779.0,16,0.0,90,268.4018611907959,0.0052869319915771484,1,-159.5,172.60000610351562,-112.5999755859375,-132.89999389648438,-200.15066666666664,160.12053333333333,1758917491.6965597,267315120.0,1758917492.3990197,267315619.0,1758917492.677072,267315897.0,1758917492.6674216,267315887.0,0.0,0.0
166,1758917495.1392689,267318360.0,16,0.6,270,268.2690620422363,0.004463672637939453,1,-221.20001220703125,164.29998779296875,-154.79998779296875,-120.0,-200.15066666666664,160.12053333333333,1758917495.4949622,267318929.0,1758917495.9987748,267319219.0,1758917496.2769635,267319497.0,1758917496.2670438,267319487.0,0.0,0.0
167,1758917498.6643689,267321884.0,16,0.2,90,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-200.15066666666664,160.12053333333333,1758917498.9037614,267322324.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0
